campaign_code,Date,Profile name,Profile followers,Platform,Content type,Media type,Labels,Total impressions,Total reach,Engagements,Total likes,Total comments,Total shares,Saves,Media views,Exits,Taps forward,Taps back,Completion rate,Video view count,Content ID
MiwaKomat_LE_26,2026-06-22 10:25:11,Avant Insiders,72793,instagram,story,photo,Edition;MiwaKomat_LE_26,730,605,0,,0,0,,730,104,412,6,0.2849315,,18121098961780983
MiwaKomat_LE_26,2026-06-22 10:24:02,Avant Insiders,72792,instagram,post,reel,Edition;MiwaKomat_LE_26,2622,2082,143,132,0,2,9,2622,,,,,2622,17964706934940567
MiwaKomat_LE_26,2026-06-22 10:16:27,Avant Arte,2909843,instagram,story,photo,Edition;MiwaKomat_LE_26,11843,10405,0,,0,0,,11843,1531,6925,79,0.2793211,,17941065504050405
HankWillisT_LE_26,2026-06-19 13:57:11,Avant Arte,2908977,instagram,story,photo,Edition;HankWillisT_LE_26,10693,9281,2,,2,4,,10693,1270,6478,91,0.26690358,,17955753936173177
GregoryCrewd_TL_26,2026-06-18 17:05:28,Avant Arte,2908904,instagram,story,video,Edition;GregoryCrewd_TL_26,7007,6111,2,,2,1,,7007,885,4529,79,0.21606964,,18424463005130414
GregoryCrewd_TL_26,2026-06-18 16:59:50,Avant Arte,2908904,instagram,post,reel,Edition;GregoryCrewd_TL_26,172055,122453,7113,4617,24,959,1514,172055,,,,,172055,18098938964333610
Backside_LE_26,2026-06-18 10:00:31,Avant Arte,2908874,instagram,story,photo,Backside_LE_26;Edition,4981,4523,0,,0,0,,4981,437,3739,75,0.14655691,,18081161942207187
Backside_LE_26,2026-06-18 10:00:17,Avant Arte,2908874,instagram,story,photo,Backside_LE_26;Edition,6042,5425,0,,0,0,,6042,479,3837,52,0.27706057,,17894364291493052
Backside_LE_26,2026-06-18 09:00:01,Avant Arte,13508,twitter,post,photo,Backside_LE_26;Edition,365,,60,6,0,1,,,,,,,,2067532776618832354
GiuseppePen_LE_26,2026-06-17 14:03:03,Avant Insiders,72795,instagram,story,photo,Edition;GiuseppePen_LE_26,416,363,0,,0,0,,416,45,282,8,0.19471154,,17920004379379655
GiuseppePen_LE_26,2026-06-17 14:02:37,Avant Insiders,72795,instagram,story,photo,Edition;GiuseppePen_LE_26,479,431,0,,0,0,,479,43,290,8,0.2881002,,18095730818242848
GiuseppePen_LE_26,2026-06-17 14:01:28,Avant Arte,2909076,instagram,story,photo,Edition;GiuseppePen_LE_26,5873,5279,0,,0,0,,5873,479,4459,63,0.14847608,,17944921014194576
GiuseppePen_LE_26,2026-06-17 14:01:23,Avant Arte,2909076,instagram,story,photo,Edition;GiuseppePen_LE_26,7608,6630,3,,3,0,,7608,701,4481,43,0.31322291,,17924786280354811
GiuseppePen_LE_26,2026-06-17 13:00:03,Avant Arte,13511,twitter,post,photo,Edition;GiuseppePen_LE_26,321,,10,3,0,1,,,,,,,,2067230793202897122
GiuseppePen_LE_26,2026-06-17 14:00:02,Avant Insiders,72794,instagram,post,carousel,Edition;GiuseppePen_LE_26,4967,2350,32,27,0,0,5,4967,,,,,,18107252059788511
GiuseppePen_LE_26,2026-06-17 14:00:02,Avant Arte,2909076,instagram,post,carousel,Edition;GiuseppePen_LE_26,190811,74761,1578,1424,7,39,96,190811,,,,,,17874987066676455
JohnsonTs_Alliance_26,2026-06-16 13:00:13,Avant Arte,2909100,instagram,story,photo,Edition;JohnsonTs_Alliance_26,4940,4324,0,,0,1,,4940,499,3685,100,0.13279352,,17893115691516340
JohnsonTs_Alliance_26,2026-06-16 12:59:45,Avant Arte,2909100,instagram,story,photo,Edition;JohnsonTs_Alliance_26,7877,6730,0,,0,4,,7877,369,3934,62,0.44585502,,18474810598099961
LY_LE_26,2026-06-16 10:03:02,Avant Insiders,72804,instagram,story,photo,Edition;LY_LE_26,684,555,0,,0,1,,684,101,372,6,0.2997076,,17977346967018805
LY_LE_26,2026-06-16 10:02:25,Avant Insiders,72804,instagram,post,carousel,Edition;LY_LE_26,2605,1154,63,54,2,2,5,2605,,,,,,18077330066305679
LY_LE_26,2026-06-16 10:01:14,Avant Arte,2909063,instagram,story,photo,Edition;LY_LE_26,7530,6673,0,,0,0,,7530,852,4303,61,0.3073041,,18101748134277742
LY_LE_26,2026-06-16 10:00:28,Avant Arte,2909063,instagram,post,carousel,Edition;LY_LE_26,76761,29298,768,714,5,11,34,76761,,,,,,18093730013161880
LY_LE_26,2026-06-16 09:00:00,Avant Arte,13511,twitter,post,photo,Edition;LY_LE_26,339,,20,3,0,0,,,,,,,,2066807997003694267
ZengFanzhi_TL_26,2026-06-15 08:17:25,Avant Arte,13511,twitter,post,photo,Edition;ZengFanzhi_TL_26,426,,40,7,1,0,,,,,,,,2066434890279641310
YoonHyup_LE_26,2026-06-12 17:27:51,Avant Arte,2908324,instagram,story,photo,Edition;YoonHyup_LE_26,9774,8215,0,,0,0,,9774,1400,5762,53,0.26181707,,17969309679078651
YoonHyup_LE_26,2026-06-12 16:00:00,Avant Arte,13515,twitter,post,photo,Edition;YoonHyup_LE_26,323,,23,1,0,0,,,,,,,,2065464141708480780
YoonHyup_LE_26,2026-06-12 16:58:03,Avant Arte,2908308,instagram,story,photo,Edition;YoonHyup_LE_26,1023,594,0,,0,0,,1023,129,370,4,0.5083089,,18618781333051297
GregoryCrewd_TL_26,2026-06-10 17:42:45,Avant Insiders,72781,instagram,story,photo,Edition;GregoryCrewd_TL_26,446,364,0,,0,0,,446,66,262,25,0.20852017,,18062450324487331
GregoryCrewd_TL_26,2026-06-10 17:42:24,Avant Insiders,72781,instagram,story,photo,Edition;GregoryCrewd_TL_26,520,428,0,,0,0,,520,49,300,6,0.31730768,,18099762442915587
GregoryCrewd_TL_26,2026-06-10 17:40:27,Avant Arte,2907679,instagram,story,photo,Edition;GregoryCrewd_TL_26,7288,6126,0,,0,3,,7288,502,3171,86,0.48422062,,18184702702383914
GregoryCrewd_TL_26,2026-06-10 17:39:46,Avant Arte,2907679,instagram,story,photo,Edition;GregoryCrewd_TL_26,4850,4307,0,,0,0,,4850,334,3516,59,0.19402061,,17943681360217606
GregoryCrewd_TL_26,2026-06-10 17:04:14,Avant Insiders,72785,instagram,story,photo,Edition;GregoryCrewd_TL_26,37,11,0,,0,0,,37,2,9,,,,17950330224078314
GregoryCrewd_TL_26,2026-06-10 17:04:03,Avant Insiders,72785,instagram,story,photo,Edition;GregoryCrewd_TL_26,29,21,0,,0,0,,29,1,19,,,,18592759267037039
GregoryCrewd_TL_26,2026-06-10 17:03:50,Avant Insiders,72785,instagram,story,photo,Edition;GregoryCrewd_TL_26,44,15,0,,0,0,,44,1,14,2,0.6136364,,18065465432444592
GregoryCrewd_TL_26,2026-06-10 17:03:33,Avant Insiders,72785,instagram,story,photo,Edition;GregoryCrewd_TL_26,56,18,0,,0,0,,56,4,16,1,0.625,,18089156756069627
GregoryCrewd_TL_26,2026-06-10 17:02:25,Avant Arte,2907658,instagram,story,photo,Edition;GregoryCrewd_TL_26,338,135,0,,0,0,,338,18,124,2,0.5739645,,18100266293273118
GregoryCrewd_TL_26,2026-06-10 17:01:43,Avant Arte,2907658,instagram,story,photo,Edition;GregoryCrewd_TL_26,346,146,0,,0,0,,346,9,143,4,0.54913294,,18103064411470179
GregoryCrewd_TL_26,2026-06-10 17:00:58,Avant Arte,2907658,instagram,story,photo,Edition;GregoryCrewd_TL_26,396,0,0,,0,0,,396,,,,,,17892099258489471
GregoryCrewd_TL_26,2026-06-10 17:00:16,Avant Insiders,72785,instagram,post,carousel,Edition;GregoryCrewd_TL_26,5414,3131,83,66,2,6,8,5414,,,,,,18595179394046046
GregoryCrewd_TL_26,2026-06-10 17:00:13,Avant Arte,2907658,instagram,post,carousel,Edition;GregoryCrewd_TL_26,445972,205051,19781,15274,60,1293,2954,445972,,,,,,18130987867522542
GregoryCrewd_TL_26,2026-06-10 17:00:01,Avant Arte,2907658,instagram,story,photo,Edition;GregoryCrewd_TL_26,453,17,0,,0,0,,453,6,13,,,,18393299062093162
GregoryCrewd_TL_26,2026-06-10 16:00:00,Avant Arte,13518,twitter,post,photo,Edition;GregoryCrewd_TL_26,545,,72,8,0,3,,,,,,,,2064739365687849105
FelipePantone_LE_26,2026-06-10 14:00:48,Avant Arte,2907633,instagram,story,photo,Edition;FelipePantone_LE_26,9534,8165,0,,0,1,,9534,753,3535,59,0.54405284,,17865936666573750
FelipePantone_LE_26,2026-06-10 13:59:32,Avant Arte,2907633,instagram,post,carousel,Edition;FelipePantone_LE_26,75131,29278,775,667,10,32,58,75131,,,,,,17933160369275990
CindySher_LE_26,2026-06-09 17:00:43,Avant Insiders,72785,instagram,story,photo,CindySher_LE_26;Edition,656,548,0,,0,2,,656,92,367,6,0.29115853,,18366148882230628
CindySher_LE_26,2026-06-09 16:59:32,Avant Arte,2907252,instagram,story,photo,CindySher_LE_26;Edition,6515,5702,0,,0,0,,6515,896,4191,84,0.20629317,,17911228845221806
LY_LE_26,2026-06-09 10:00:49,Avant Arte,2907244,instagram,story,photo,Edition;LY_LE_26,6870,5772,1,,1,2,,6870,845,3644,85,0.3342067,,18082888040541773
LY_LE_26,2026-06-09 09:00:00,Avant Arte,13518,twitter,post,photo,Edition;LY_LE_26,400,,31,5,0,0,,,,,,,,2064271281411776690
GregoryCrewd_TL_26,2026-06-08 16:00:02,Avant Arte,13522,twitter,post,photo,Edition;GregoryCrewd_TL_26,269,,19,3,0,0,,,,,,,,2064014596974039513
GregoryCrewd_TL_26,2026-06-08 16:59:28,Avant Arte,2907042,instagram,story,photo,Edition;GregoryCrewd_TL_26,3874,3402,3,,3,0,,3874,414,2910,123,0.11022199,,18069178835386032
GregoryCrewd_TL_26,2026-06-08 16:59:13,Avant Arte,2907042,instagram,story,photo,Edition;GregoryCrewd_TL_26,4755,4053,1,,1,3,,4755,254,3667,119,0.15036803,,18110819605922039
HankWillisT_LE_26,2026-06-08 14:23:09,Avant Arte,13522,twitter,post,photo,Edition;HankWillisT_LE_26,221,,16,3,0,1,,,,,,,,2063990215300039114
HankWillisT_LE_26,2026-06-08 15:20:43,Avant Insiders,72789,instagram,post,carousel,Edition;HankWillisT_LE_26,2499,1155,44,39,1,3,1,2499,,,,,,18092929418593600
HankWillisT_LE_26,2026-06-08 15:18:29,Avant Insiders,72789,instagram,story,photo,Edition;HankWillisT_LE_26,471,382,0,,0,0,,471,59,299,11,0.21656051,,17862514674634352
HankWillisT_LE_26,2026-06-08 15:16:24,Avant Arte,2906971,instagram,story,photo,Edition;HankWillisT_LE_26,4960,4371,0,,0,2,,4960,409,3516,94,0.18971774,,18091465976367837
HankWillisT_LE_26,2026-06-08 15:14:22,Avant Arte,2906971,instagram,collaboration,carousel,Edition;HankWillisT_LE_26,113290,45539,1909,1647,15,117,118,113290,,,,,,17861060145638691
HankWillisT_LE_26,2026-06-08 13:00:02,Avant Arte,13522,twitter,post,photo,Edition;HankWillisT_LE_26,254,,14,1,0,0,,,,,,,,2063969299681661402
AiWeiwei_Guardian2_26,2026-06-08 13:59:25,Avant Insiders,72789,instagram,story,photo,AiWeiwei_Guardian2_26;Edition,554,478,0,,0,0,,554,77,304,5,0.3032491,,18143073382520352
AiWeiwei_Guardian2_26,2026-06-08 13:58:40,Avant Arte,2906953,instagram,story,photo,AiWeiwei_Guardian2_26;Edition,5395,4734,0,,0,0,,5395,489,3692,96,0.20722891,,18001191338952376
MiwaKomat_LE_26,2026-06-08 10:02:57,Avant Arte,2906883,instagram,story,photo,Edition;MiwaKomat_LE_26,10147,8654,0,,0,1,,10147,968,4386,51,0.46733025,,18132114763588578
HankWillisT_LE_26,2026-06-05 15:00:06,Avant Arte,2905582,instagram,story,photo,Edition;HankWillisT_LE_26,4981,4340,0,,0,1,,4981,393,3291,100,0.24031319,,18069430706368856
HankWillisT_LE_26,2026-06-05 14:00:01,Avant Arte,13527,twitter,post,photo,Edition;HankWillisT_LE_26,257,,15,1,0,0,,,,,,,,2062897233377264087
AiWeiwei_Guardian2_26,2026-06-05 14:01:16,Avant Insiders,72795,instagram,story,photo,AiWeiwei_Guardian2_26;Edition,529,455,0,,0,0,,529,78,293,4,0.2911153,,18318310924272184
AiWeiwei_Guardian2_26,2026-06-05 14:00:08,Avant Insiders,72796,instagram,post,carousel,AiWeiwei_Guardian2_26;Edition,1940,864,23,21,0,1,1,1940,,,,,,18084701183623750
AiWeiwei_Guardian2_26,2026-06-05 14:00:08,Avant Arte,2905566,instagram,post,carousel,AiWeiwei_Guardian2_26;Edition,69674,26352,639,550,6,36,41,69674,,,,,,18103023863019847
AiWeiwei_Guardian2_26,2026-06-05 13:00:01,Avant Arte,13526,twitter,post,photo,AiWeiwei_Guardian2_26;Edition,324,,34,4,0,0,,,,,,,,2062882134344491365
AiWeiwei_Guardian2_26,2026-06-05 13:59:32,Avant Arte,2905566,instagram,story,photo,AiWeiwei_Guardian2_26;Edition,5724,5037,0,,0,0,,5724,535,3337,58,0.3134172,,18154274884488455
GiuseppePen_LE_26,2026-06-04 16:00:04,Avant Arte,2905416,instagram,post,carousel,Edition;GiuseppePen_LE_26,334830,166611,10939,7819,85,1741,1113,334830,,,,,,18166443100440716
GiuseppePen_LE_26,2026-06-04 15:00:03,Avant Arte,13525,twitter,post,photo,Edition;GiuseppePen_LE_26,298,,7,2,0,0,,,,,,,,2062549952442810599
GiuseppePen_LE_26,2026-06-04 15:59:48,Avant Arte,2905416,instagram,story,photo,Edition;GiuseppePen_LE_26,4320,3802,0,,0,0,,4320,458,3248,102,0.11851852,,17967103392115745
GiuseppePen_LE_26,2026-06-04 15:59:43,Avant Arte,2905416,instagram,story,photo,Edition;GiuseppePen_LE_26,4852,4251,0,,0,1,,4852,315,3522,88,0.19105524,,17865291177629035
JohnsonTs_Alliance_26,2026-06-04 13:00:42,Avant Insiders,72803,instagram,story,photo,Edition;JohnsonTs_Alliance_26,542,445,0,,0,0,,542,54,337,3,0.27306274,,18099049739011484
JohnsonTs_Alliance_26,2026-06-04 12:00:01,Avant Arte,13525,twitter,post,photo,Edition;JohnsonTs_Alliance_26,314,,23,6,0,1,,,,,,,,2062504646120526301
JohnsonTs_Alliance_26,2026-06-04 13:00:01,Avant Insiders,72803,instagram,post,carousel,Edition;JohnsonTs_Alliance_26,4232,2616,41,33,0,5,2,4232,,,,,,17993440739793064
JohnsonTs_Alliance_26,2026-06-04 13:00:01,Avant Arte,2905358,instagram,post,carousel,Edition;JohnsonTs_Alliance_26,131520,55670,2101,1841,12,109,125,131520,,,,,,18110698904488019
JohnsonTs_Alliance_26,2026-06-04 12:59:28,Avant Arte,2905358,instagram,story,photo,Edition;JohnsonTs_Alliance_26,8517,7057,0,,0,2,,8517,704,3142,46,0.5430316,,18134357053500301
CindySher_LE_26,2026-06-03 18:07:11,Avant Arte,2905251,instagram,story,video,CindySher_LE_26;Edition,4532,4132,0,,0,0,,4532,529,3198,66,0.16306266,,18204122497351208
CindySher_LE_26,2026-06-03 18:00:56,Avant Arte,2905251,instagram,collaboration,carousel,CindySher_LE_26;Edition,110258,44215,1166,857,14,87,192,110258,,,,,,18122000416657213
UrsFischer_LE_26,2026-06-03 17:12:39,Avant Arte,2905246,instagram,story,photo,Edition;UrsFischer_LE_26,5089,4584,0,,0,0,,5089,319,3798,105,0.17036746,,18362508679232670
UrsFischer_LE_26,2026-06-03 17:12:24,Avant Arte,2905246,instagram,story,photo,Edition;UrsFischer_LE_26,6791,6038,0,,0,1,,6791,595,3768,54,0.34958032,,18203430934342662
UrsFischer_LE_26,2026-06-03 17:11:48,Avant Insiders,72805,instagram,story,photo,Edition;UrsFischer_LE_26,468,400,0,,0,0,,468,47,315,27,0.16880342,,18117212167701965
UrsFischer_LE_26,2026-06-03 17:11:35,Avant Insiders,72805,instagram,story,photo,Edition;UrsFischer_LE_26,535,468,0,,0,0,,535,55,345,4,0.24485981,,18110374960904661
UrsFischer_LE_26,2026-06-03 17:00:18,Avant Insiders,72805,instagram,post,carousel,Edition;UrsFischer_LE_26,3081,1368,41,37,0,2,2,3081,,,,,,18152592091425412
UrsFischer_LE_26,2026-06-03 17:00:14,Avant Arte,2905246,instagram,post,carousel,Edition;UrsFischer_LE_26,107016,37891,1021,947,3,11,55,107016,,,,,,18591856843057779
UrsFischer_LE_26,2026-06-03 16:00:00,Avant Arte,13527,twitter,post,photo,Edition;UrsFischer_LE_26,278,,16,2,0,0,,,,,,,,2062202650741842412
AiWeiwei_Guardian2_26,2026-06-02 14:14:19,Avant Insiders,72815,instagram,story,photo,AiWeiwei_Guardian2_26;Edition,755,647,0,,0,0,,755,83,435,8,0.30331126,,18065808731408846
AiWeiwei_Guardian2_26,2026-06-02 14:13:04,Avant Insiders,72811,instagram,post,carousel,AiWeiwei_Guardian2_26;Edition,3278,1610,69,62,0,1,5,3278,,,,,,18105052910512424
AiWeiwei_Guardian2_26,2026-06-02 13:07:40,Avant Arte,13526,twitter,post,photo,AiWeiwei_Guardian2_26;Edition,395,,36,1,0,0,,,,,,,,2061796894020395146
AiWeiwei_Guardian2_26,2026-06-02 14:06:52,Avant Arte,2905319,instagram,story,photo,AiWeiwei_Guardian2_26;Edition,10063,8571,0,,0,2,,10063,1133,4944,66,0.38954586,,18588215761052170
AiWeiwei_Guardian2_26,2026-06-02 14:04:55,Avant Arte,2905319,instagram,post,carousel,AiWeiwei_Guardian2_26;Edition,102142,41873,2308,1912,12,258,107,102142,,,,,,17910625953222335
AiWeiwei_Guardian2_26,2026-05-29 17:31:25,Avant Arte,2904607,instagram,story,photo,AiWeiwei_Guardian2_26;Edition,6949,5955,0,,0,1,,6949,847,4619,121,0.19599943,,17950947015154456
AiWeiwei_Guardian2_26,2026-05-29 17:28:48,Avant Arte,2904607,instagram,post,carousel,AiWeiwei_Guardian2_26;Edition,174221,59039,2602,2236,4,87,254,174221,,,,,,17922492783359139
JohnsonTs_Alliance_26,2026-05-29 12:59:36,Avant Arte,2904573,instagram,story,photo,Edition;JohnsonTs_Alliance_26,11196,9207,3,,3,5,,11196,862,4364,79,0.5261701,,17891120793533183
CindySher_LE_26,2026-05-28 17:19:37,Avant Arte,2904417,instagram,story,photo,CindySher_LE_26;Edition,5784,5003,0,,0,0,,5784,744,3925,96,0.17617565,,18350923519212245
CindySher_LE_26,2026-05-28 17:18:45,Avant Arte,2904417,instagram,collaboration,carousel,CindySher_LE_26;Edition,86919,31018,813,759,7,7,34,86919,,,,,,18078186341197650
AntonyMic_LE_26,2026-05-28 14:11:36,Avant Arte,2904436,instagram,story,photo,AntonyMic_LE_26;Edition,6379,5610,0,,0,0,,6379,721,3885,58,0.26885092,,18120066331665151
AntonyMic_LE_26,2026-05-28 14:10:16,Avant Insiders,72823,instagram,story,photo,AntonyMic_LE_26;Edition,558,470,0,,0,0,,558,84,328,8,0.24731183,,17867796786623172
Albers_LE_26,2026-05-27 17:14:11,Avant Insiders,72828,instagram,story,photo,Albers_LE_26;Edition,373,320,0,,0,0,,373,52,249,17,0.14745308,,17997316457775852
Albers_LE_26,2026-05-27 17:13:54,Avant Insiders,72828,instagram,story,photo,Albers_LE_26;Edition,423,368,0,,0,0,,423,51,274,7,0.21513002,,18075345773300696
Albers_LE_26,2026-05-27 17:13:12,Avant Arte,2904216,instagram,story,photo,Albers_LE_26;Edition,3755,3427,0,,0,0,,3755,351,3025,66,0.08335552,,18535946746074333
Albers_LE_26,2026-05-27 17:12:54,Avant Arte,2904216,instagram,story,photo,Albers_LE_26;Edition,4670,4229,0,,0,1,,4670,159,3294,89,0.24154176,,18084604541627720
Albers_LE_26,2026-05-27 17:12:37,Avant Arte,2904216,instagram,story,photo,Albers_LE_26;Edition,4801,4281,0,,0,1,,4801,152,3380,149,0.23328473,,18010392473714844
UrsFischer_LE_26,2026-05-27 17:11:52,Avant Arte,2904216,instagram,story,photo,Edition;UrsFischer_LE_26,4320,3828,0,,0,1,,4320,176,3508,126,0.11805555,,18104289727986647
UrsFischer_LE_26,2026-05-27 17:11:37,Avant Arte,2904216,instagram,story,photo,Edition;UrsFischer_LE_26,4963,4365,0,,0,1,,4963,359,3412,66,0.22687891,,17928279513292171
UrsFischer_LE_26,2026-05-27 16:00:01,Avant Arte,13530,twitter,post,photo,Edition;UrsFischer_LE_26,437,,23,2,0,0,,,,,,,,2059665939507941609
MiwaKomat_LE_26,2026-05-27 09:33:00,Avant Arte,13531,twitter,post,photo,Edition;MiwaKomat_LE_26,333,,31,6,1,0,,,,,,,,2059568543721508968
MiwaKomat_LE_26,2026-05-27 10:29:33,Avant Insiders,72831,instagram,story,photo,Edition;MiwaKomat_LE_26,471,397,0,,0,0,,471,66,277,8,0.25477707,,17974813953030169
MiwaKomat_LE_26,2026-05-27 10:28:52,Avant Insiders,72828,instagram,post,carousel,Edition;MiwaKomat_LE_26,2045,932,25,25,0,0,0,2045,,,,,,18081141638531844
MiwaKomat_LE_26,2026-05-27 10:27:28,Avant Arte,2904183,instagram,story,photo,Edition;MiwaKomat_LE_26,6051,5360,1,,1,0,,6051,896,3549,78,0.25252023,,18049451963757510
MiwaKomat_LE_26,2026-05-27 10:25:01,Avant Arte,2904172,instagram,post,carousel,Edition;MiwaKomat_LE_26,86401,34425,1594,1437,11,50,77,86401,,,,,,17878528467457153
TakashiMu_LE_26,2026-05-26 17:03:06,Avant Insiders,72835,instagram,story,photo,Edition;TakashiMu_LE_26,993,773,1,,1,0,,993,116,556,16,0.30715004,,17890927569473016
TakashiMu_LE_26,2026-05-26 17:01:59,Avant Arte,2904202,instagram,story,photo,Edition;TakashiMu_LE_26,16039,14080,1,,1,5,,16039,1322,6390,97,0.5131243,,18009389138722663
TakashiMu_LE_26,2026-05-26 17:00:48,Avant Arte,2904202,instagram,collaboration,carousel,Edition;TakashiMu_LE_26,334854,177534,5218,4367,60,335,359,334854,,,,,,18217605160326382
FelipePantone_LE_26,2026-05-22 16:02:26,Avant Insiders,72854,instagram,story,photo,Edition;FelipePantone_LE_26,466,375,0,,0,1,,466,54,300,9,0.22103004,,18047289668541015
FelipePantone_LE_26,2026-05-22 16:01:07,Avant Arte,2902821,instagram,story,photo,Edition;FelipePantone_LE_26,5383,4806,1,,1,0,,5383,708,3720,53,0.16756456,,18153318193466695
FelipePantone_LE_26,2026-05-22 16:00:11,Avant Insiders,72855,instagram,post,carousel,Edition;FelipePantone_LE_26,2964,1374,86,74,1,4,7,2964,,,,,,17964986001116627
FelipePantone_LE_26,2026-05-22 15:00:03,Avant Arte,13538,twitter,post,video,Edition;FelipePantone_LE_26,824,,46,24,0,2,,,,,,,209,2057838910399709526
FelipePantone_LE_26,2026-05-22 16:00:01,Avant Arte,2902821,instagram,post,carousel,Edition;FelipePantone_LE_26,83862,32080,1514,1259,14,79,141,83862,,,,,,18068516345349352
JoelMesler_TL_26,2026-05-22 13:02:56,Avant Insiders,72854,instagram,story,photo,Edition;JoelMesler_TL_26,621,511,0,,0,1,,621,53,275,8,0.4589372,,17882288106579250
JoelMesler_TL_26,2026-05-22 13:02:36,Avant Arte,2902766,instagram,story,video,Edition;JoelMesler_TL_26,5475,4991,0,,0,0,,5475,704,3449,60,0.23050228,,18103156516950827
JoelMesler_TL_26,2026-05-22 12:00:02,Avant Arte,13537,twitter,post,photo,Edition;JoelMesler_TL_26,308,,27,5,0,0,,,,,,,,2057793607034437930
EddieMart_LE_25,2026-05-21 17:01:52,Avant Insiders,72855,instagram,story,photo,EddieMart_LE_25;Edition,420,348,0,,0,0,,420,47,294,15,0.15238096,,18114129397857133
JoelMesler_TL_26,2026-05-21 17:01:29,Avant Insiders,72855,instagram,story,video,Edition;JoelMesler_TL_26,551,465,0,,0,1,,551,63,295,14,0.32486388,,17857253268642959
EddieMart_LE_25,2026-05-21 17:00:05,Avant Arte,2902462,instagram,story,photo,EddieMart_LE_25;Edition,4896,4468,0,,0,0,,4896,586,3715,53,0.11070261,,18103426643291804
JoelMesler_TL_26,2026-05-21 16:59:41,Avant Arte,2902462,instagram,story,video,Edition;JoelMesler_TL_26,6501,5872,0,,0,1,,6501,629,3859,53,0.30149207,,18116204152773986
JoelMesler_TL_26,2026-05-20 17:03:57,Avant Insiders,72858,instagram,story,photo,Edition;JoelMesler_TL_26,1014,832,0,,0,1,,1014,95,440,3,0.469428,,17924128965343580
JoelMesler_TL_26,2026-05-20 17:00:23,Avant Arte,2902393,instagram,story,photo,Edition;JoelMesler_TL_26,10282,8969,1,,1,0,,10282,1278,6285,70,0.2576347,,18044020058795681
JoelMesler_TL_26,2026-05-20 16:00:02,Avant Arte,13539,twitter,post,photo,Edition;JoelMesler_TL_26,366,,28,5,0,1,,,,,,,,2057129227217166445
JoelMesler_TL_26,2026-05-20 17:00:00,Avant Insiders,72858,instagram,post,carousel,Edition;JoelMesler_TL_26,3013,1410,52,49,2,0,1,3013,,,,,,18102755401983880
JoelMesler_TL_26,2026-05-20 17:00:00,Avant Arte,2902393,instagram,post,carousel,Edition;JoelMesler_TL_26,91482,40960,522,493,9,5,15,91482,,,,,,18139248157466915
TakashiMu_LE_26,2026-05-18 17:00:38,Avant Insiders,72864,instagram,story,photo,Edition;TakashiMu_LE_26,855,697,0,,0,0,,855,113,471,10,0.30526316,,18077563409225429
TakashiMu_LE_26,2026-05-18 17:00:16,Avant Arte,2901988,instagram,story,photo,Edition;TakashiMu_LE_26,8568,7493,1,,1,2,,8568,928,4363,89,0.37208217,,18323487643250778
MiwaKomat_LE_26,2026-05-18 10:00:13,Avant Arte,2901853,instagram,story,photo,Edition;MiwaKomat_LE_26,8003,6974,1,,1,0,,8003,960,4762,58,0.27777085,,18074911487281152
