campaign_name,spend_date,impressions,reach,link_clicks,spend
FelipePantone_LE_26 · Enter draw,2026-07-19,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-19,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-19,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-19,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-19,0,0,0,0
JaumePlen_LE_26 · Enter draw,2026-07-19,0,0,0,0
LY_LE_26 · Enter draw,2026-07-19,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-19,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-19,101312,87882,1309,1148.25
ZengFanzhi_TL_26 · Enter draw,2026-07-19,31018,28060,437,340.15
JaumePlen_LE_26 · Enter draw,2026-07-18,0,0,0,0
Backside_LE_26 · Enter draw,2026-07-18,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-18,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-18,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-18,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-18,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-18,0,0,0,0
AhmedM_Salam_26 · Enter draw,2026-07-18,0,0,0,0
LY_LE_26 · Enter draw,2026-07-18,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-18,95954,81616,1184,993.22
ZengFanzhi_TL_26 · Enter draw,2026-07-18,45918,38868,482,567.24
JaumePlen_LE_26 · Enter draw,2026-07-17,0,0,0,0
Backside_LE_26 · Enter draw,2026-07-17,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-17,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-17,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-17,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-17,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-17,0,0,0,0
AhmedM_Salam_26 · Enter draw,2026-07-17,0,0,0,0
LY_LE_26 · Enter draw,2026-07-17,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-17,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-17,80951,69418,849,708.53
ZengFanzhi_TL_26 · Enter draw,2026-07-17,63957,57533,512,461.59
AhmedM_Salam_26 · Enter draw,2026-07-16,0,0,0,0
Backside_LE_26 · Enter draw,2026-07-16,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-16,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-16,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-16,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-16,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-16,0,0,0,0
JaumePlen_LE_26 · Enter draw,2026-07-16,0,0,0,0
LY_LE_26 · Enter draw,2026-07-16,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-16,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-16,93164,79692,918,716.98
ZengFanzhi_TL_26 · Enter draw,2026-07-16,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-15,0,0,0,0
Backside_LE_26 · Enter draw,2026-07-15,0,0,0,0
AhmedM_Salam_26 · Enter draw,2026-07-15,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-15,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-15,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-15,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-15,0,0,0,0
JaumePlen_LE_26 · Enter draw,2026-07-15,0,0,0,0
LY_LE_26 · Enter draw,2026-07-15,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-15,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-15,48801,40852,535,368.67
ZengFanzhi_TL_26 · Enter draw,2026-07-15,0,0,0,0
JaumePlen_LE_26 · Enter draw,2026-07-14,0,0,0,0
Backside_LE_26 · Enter draw,2026-07-14,14068,12238,241,130.25
FelipePantone_LE_26 · Enter draw,2026-07-14,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-14,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-14,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-14,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-14,0,0,0,0
AhmedM_Salam_26 · Enter draw,2026-07-14,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-14,0,0,0,0
LY_LE_26 · Enter draw,2026-07-14,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-14,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-14,26509,22352,416,244.7
ZengFanzhi_TL_26 · Enter draw,2026-07-14,0,0,0,0
AhmedM_Salam_26 · Enter draw,2026-07-13,10571,9469,178,160.82
Backside_LE_26 · Enter draw,2026-07-13,17123,14513,371,168.74
FelipePantone_LE_26 · Enter draw,2026-07-13,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-13,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-13,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-13,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-13,0,0,0,0
JaumePlen_LE_26 · Enter draw,2026-07-13,6119,5678,88,57.17
JohnsonTs_Alliance_26 · Enter draw,2026-07-13,0,0,0,0
LY_LE_26 · Enter draw,2026-07-13,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-13,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-13,21892,17804,468,208.49
ZengFanzhi_TL_26 · Enter draw,2026-07-13,46872,43871,327,396.3
FelipePantone_LE_26 · Enter draw,2026-07-12,0,0,0,0
Backside_LE_26 · Enter draw,2026-07-12,21283,17671,405,223.18
AhmedM_Salam_26 · Enter draw,2026-07-12,26363,22806,439,352.13
GregoryCrewd_TL_26 · Purchases,2026-07-12,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-12,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-12,0,0,0,0
JaumePlen_LE_26 · Enter draw,2026-07-12,15195,13118,202,127.96
JohnsonTs_Alliance_26 · Enter draw,2026-07-12,0,0,0,0
LY_LE_26 · Enter draw,2026-07-12,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-12,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-12,12679,10022,338,127.09
ZengFanzhi_TL_26 · Enter draw,2026-07-12,115721,103055,814,1079.73
AhmedM_Salam_26 · Enter draw,2026-07-11,29956,26371,544,380
Backside_LE_26 · Enter draw,2026-07-11,17545,14213,384,190.37
FelipePantone_LE_26 · Enter draw,2026-07-11,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-11,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-11,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-11,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-11,0,0,0,0
JaumePlen_LE_26 · Enter draw,2026-07-11,13529,11708,225,128.71
JohnsonTs_Alliance_26 · Enter draw,2026-07-11,0,0,0,0
LY_LE_26 · Enter draw,2026-07-11,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-11,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-11,11781,9198,380,119.74
ZengFanzhi_TL_26 · Enter draw,2026-07-11,129460,116028,937,1173.15
AhmedM_Salam_26 · Enter draw,2026-07-10,29279,25027,652,341.83
Backside_LE_26 · Enter draw,2026-07-10,19711,15023,414,213.43
FelipePantone_LE_26 · Enter draw,2026-07-10,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-10,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-10,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-10,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-10,0,0,0,0
JaumePlen_LE_26 · Enter draw,2026-07-10,9496,8598,118,79.38
JohnsonTs_Alliance_26 · Enter draw,2026-07-10,0,0,0,0
LY_LE_26 · Enter draw,2026-07-10,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-10,0,0,0,0
YoonHyup_LE_26 · Enter draw,2026-07-10,7838,6519,275,73.03
ZengFanzhi_TL_26 · Enter draw,2026-07-10,105709,93046,699,902.69
AhmedM_Salam_26 · Enter draw,2026-07-09,20669,18959,306,196.6
Backside_LE_26 · Enter draw,2026-07-09,5894,5114,101,59.66
FelipePantone_LE_26 · Enter draw,2026-07-09,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-09,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-09,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-09,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-09,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-09,0,0,0,0
LY_LE_26 · Enter draw,2026-07-09,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-09,0,0,0,0
ZengFanzhi_TL_26 · Enter draw,2026-07-09,125993,106036,908,949.4
UrsFischer_LE_26 · Enter draw,2026-07-08,0,0,0,0
CindySher_LE_26 · Enter draw,2026-07-08,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-08,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-08,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-08,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-08,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-08,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-08,0,0,0,0
LY_LE_26 · Enter draw,2026-07-08,0,0,0,0
AhmedM_Salam_26 · Enter draw,2026-07-08,9510,8153,197,83.22
ZengFanzhi_TL_26 · Enter draw,2026-07-08,79298,70047,591,616.07
AhmedM_Salam_26 · Enter draw,2026-07-07,15220,13054,389,160.61
AiWeiwei_Guardian2_26 · Purchases,2026-07-07,0,0,0,0
CindySher_LE_26 · Enter draw,2026-07-07,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-07,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-07,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-07,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-07,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-07,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-07,0,0,0,0
LY_LE_26 · Enter draw,2026-07-07,1593,1506,36,7.85
UrsFischer_LE_26 · Enter draw,2026-07-07,0,0,0,0
ZengFanzhi_TL_26 · Enter draw,2026-07-07,62402,54183,619,592.07
UrsFischer_LE_26 · Enter draw,2026-07-06,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-07-06,0,0,0,0
CindySher_LE_26 · Enter draw,2026-07-06,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-06,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-06,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-06,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-06,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-06,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-06,0,0,0,0
LY_LE_26 · Enter draw,2026-07-06,73496,63744,877,506.25
AhmedM_Salam_26 · Enter draw,2026-07-06,20741,17528,463,188.78
ZengFanzhi_TL_26 · Enter draw,2026-07-06,62621,55839,611,466.87
ZengFanzhi_TL_26 · Enter draw,2026-07-05,21497,19122,214,174.08
CindySher_LE_26 · Enter draw,2026-07-05,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-05,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-05,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-05,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-05,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-05,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-05,0,0,0,0
LY_LE_26 · Enter draw,2026-07-05,22841,20375,307,179.31
UrsFischer_LE_26 · Enter draw,2026-07-05,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-07-05,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-04,0,0,0,0
CindySher_LE_26 · Enter draw,2026-07-04,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-04,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-04,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-04,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-07-04,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-04,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-04,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-04,0,0,0,0
ZengFanzhi_TL_26 · Enter draw,2026-07-04,23016,20735,264,172.69
AiWeiwei_Guardian2_26 · Purchases,2026-07-03,0,0,0,0
CindySher_LE_26 · Enter draw,2026-07-03,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-03,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-03,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-03,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-03,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-03,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-03,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-03,0,0,0,0
ZengFanzhi_TL_26 · Enter draw,2026-07-03,17872,15936,184,125.67
GregoryCrewd_TL_26 · Purchases,2026-07-02,360804,330868,5925,4800.52
CindySher_LE_26 · Enter draw,2026-07-02,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-02,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-02,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-07-02,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-07-02,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-02,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-02,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-02,0,0,0,0
ZengFanzhi_TL_26 · Enter draw,2026-07-02,15758,13616,292,128.48
AiWeiwei_Guardian2_26 · Purchases,2026-07-01,0,0,0,0
CindySher_LE_26 · Enter draw,2026-07-01,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-07-01,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-07-01,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-07-01,419345,372849,6337,4738.49
GregoryCrewd_TL_26 · Sign-ups,2026-07-01,0,0,0,0
HankWillisT_LE_26 · Enter draw,2026-07-01,0,0,0,0
JohnsonTs_Alliance_26 · Enter draw,2026-07-01,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-07-01,0,0,0,0
ZengFanzhi_TL_26 · Enter draw,2026-07-01,8544,8093,122,63.69
UrsFischer_LE_26 · Enter draw,2026-06-30,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-30,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-30,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-06-30,0,0,0,0
GregoryCrewd_TL_26 · Purchases,2026-06-30,66216,57418,1315,820.49
GregoryCrewd_TL_26 · Sign-ups,2026-06-30,154735,141012,2132,1677.13
HankWillisT_LE_26 · Enter draw,2026-06-30,35696,33612,661,522.42
JohnsonTs_Alliance_26 · Enter draw,2026-06-30,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-06-30,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-06-29,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-29,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-29,62693,57615,750,1221.24
GiuseppePen_LE_26 · Enter draw,2026-06-29,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-29,336836,304095,3980,3071.19
HankWillisT_LE_26 · Enter draw,2026-06-29,78615,72327,1432,1052.12
JohnsonTs_Alliance_26 · Enter draw,2026-06-29,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-29,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-28,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-06-28,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-28,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-28,79221,72827,1040,1228.01
GiuseppePen_LE_26 · Enter draw,2026-06-28,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-28,364143,343425,4452,3376.68
HankWillisT_LE_26 · Enter draw,2026-06-28,49406,44784,850,773.46
JohnsonTs_Alliance_26 · Enter draw,2026-06-28,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-28,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-06-27,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-27,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-27,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-27,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-27,70056,61670,930,984.55
GiuseppePen_LE_26 · Enter draw,2026-06-27,13156,12050,469,89.07
GregoryCrewd_TL_26 · Sign-ups,2026-06-27,428762,397497,5455,3697.9
HankWillisT_LE_26 · Enter draw,2026-06-27,53468,48888,998,871.97
JohnsonTs_Alliance_26 · Enter draw,2026-06-27,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-27,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-06-26,33588,30137,1090,215.26
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-26,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-26,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-26,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-26,69406,61622,976,1017.08
AiWeiwei_Guardian2_26 · Purchases,2026-06-26,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-26,286848,233001,2779,2495.34
HankWillisT_LE_26 · Enter draw,2026-06-26,69313,61099,860,1109.19
JohnsonTs_Alliance_26 · Enter draw,2026-06-26,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-26,0,0,0,0
GiuseppePen_LE_26 · Enter draw,2026-06-25,46513,39939,1407,334.21
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-25,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-25,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-25,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-25,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-25,52874,47108,911,960.71
AiWeiwei_Guardian2_26 · Purchases,2026-06-25,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-25,334297,312909,4624,3128.35
HankWillisT_LE_26 · Enter draw,2026-06-25,58295,52643,955,1010.63
JohnsonTs_Alliance_26 · Enter draw,2026-06-25,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-25,20256,19017,320,413.17
AiWeiwei_Guardian2_26 · Purchases,2026-06-24,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-24,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-24,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-24,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-24,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-24,102931,94857,1500,1652.98
GiuseppePen_LE_26 · Enter draw,2026-06-24,45475,39672,880,307.7
GregoryCrewd_TL_26 · Sign-ups,2026-06-24,323907,302913,4908,2795.67
HankWillisT_LE_26 · Enter draw,2026-06-24,52545,47751,818,888.29
JohnsonTs_Alliance_26 · Enter draw,2026-06-24,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-24,45446,41762,584,800.2
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-23,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-06-23,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-23,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-23,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-23,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-23,161286,146180,2061,2246.91
GiuseppePen_LE_26 · Enter draw,2026-06-23,20802,18719,243,134.59
GregoryCrewd_TL_26 · Sign-ups,2026-06-23,317644,288571,5021,2528.61
HankWillisT_LE_26 · Enter draw,2026-06-23,61779,55162,879,997.05
JohnsonTs_Alliance_26 · Enter draw,2026-06-23,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-23,48954,43371,585,847.14
GiuseppePen_LE_26 · Enter draw,2026-06-22,22014,19311,249,113.46
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-22,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-22,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-22,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-22,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-22,212235,187368,2693,2304.89
AiWeiwei_Guardian2_26 · Purchases,2026-06-22,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-22,317527,289605,5335,2457.38
HankWillisT_LE_26 · Enter draw,2026-06-22,60822,55709,839,884.58
JohnsonTs_Alliance_26 · Enter draw,2026-06-22,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-22,30363,26965,430,524.54
AiWeiwei_Guardian2_26 · Purchases,2026-06-21,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-21,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-21,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-21,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-21,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-21,135067,125407,2279,1732.44
GiuseppePen_LE_26 · Enter draw,2026-06-21,26002,22095,386,113.5
GregoryCrewd_TL_26 · Sign-ups,2026-06-21,326671,297873,5506,2522.04
HankWillisT_LE_26 · Enter draw,2026-06-21,35378,31887,584,726.56
JR: Boost - Impressions,2026-06-21,528988,457859,443,13.07
JohnsonTs_Alliance_26 · Enter draw,2026-06-21,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-21,19080,16692,316,289.15
Albers_LE_26 · Enter draw,2026-06-20,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-20,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-06-20,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-20,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-20,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-20,149500,135783,3143,1771.72
GiuseppePen_LE_26 · Enter draw,2026-06-20,16625,13933,301,106.25
GregoryCrewd_TL_26 · Sign-ups,2026-06-20,297012,274364,5584,2324.89
HankWillisT_LE_26 · Enter draw,2026-06-20,41630,36159,602,839.34
JR: Boost - Impressions,2026-06-20,749647,719210,735,21.6
JohnsonTs_Alliance_26 · Enter draw,2026-06-20,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-20,18221,16431,318,248.45
AiWeiwei_Guardian2_26 · Purchases,2026-06-19,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-19,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-19,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-19,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-19,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-19,103723,89166,2691,1131.88
GregoryCrewd_TL_26 · Sign-ups,2026-06-19,280026,251003,5482,2159.96
HankWillisT_LE_26 · Enter draw,2026-06-19,42743,39164,664,699.6
JohnsonTs_Alliance_26 · Enter draw,2026-06-19,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-19,21251,18381,325,301.65
AiWeiwei_Guardian2_26 · Purchases,2026-06-18,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-18,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-18,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-18,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-18,0,0,0,0
FelipePantone_LE_26 · Enter draw,2026-06-18,62207,56741,1576,497.35
GregoryCrewd_TL_26 · Sign-ups,2026-06-18,319842,287433,5947,2175.77
HankWillisT_LE_26 · Enter draw,2026-06-18,40937,36205,734,744.23
JohnsonTs_Alliance_26 · Enter draw,2026-06-18,0,0,0,0
UrsFischer_LE_26 · Enter draw,2026-06-18,9669,8714,114,118.72
AiWeiwei_Guardian2_26 · Purchases,2026-06-17,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-17,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-17,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-17,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-17,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-17,244200,219608,4391,1778.46
HankWillisT_LE_26 · Enter draw,2026-06-17,52625,46430,805,712.26
JohnsonTs_Alliance_26 · Enter draw,2026-06-17,24275,22519,341,212.37
UrsFischer_LE_26 · Enter draw,2026-06-17,0,0,0,0
AiWeiwei_Guardian2_26 · Purchases,2026-06-16,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-16,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-16,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-16,0,0,0,0
AntonyMic_LE_26 · Enter draw,2026-06-16,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-16,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-16,226316,204088,4758,1641.79
HankWillisT_LE_26 · Enter draw,2026-06-16,38813,35241,534,475.88
JohnsonTs_Alliance_26 · Enter draw,2026-06-16,45916,42584,599,384.29
UrsFischer_LE_26 · Enter draw,2026-06-16,14303,13239,118,153.85
AiWeiwei_Guardian2_26 · Purchases,2026-06-15,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-15,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-15,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-15,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-15,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-15,225298,202750,5246,1498.41
HankWillisT_LE_26 · Enter draw,2026-06-15,37806,33191,559,428.83
JohnsonTs_Alliance_26 · Enter draw,2026-06-15,52628,48952,954,395.8
UrsFischer_LE_26 · Enter draw,2026-06-15,22437,20328,178,249.1
AiWeiwei_Guardian2_26 · Purchases,2026-06-14,0,0,0,0
AiWeiwei_Guardian2_26 · Sign-ups,2026-06-14,0,0,0,0
Albers_LE_26 · Enter draw,2026-06-14,0,0,0,0
AliceB_AIB_25 · Purchases,2026-06-14,0,0,0,0
AntonyMic_LE_26 · Enter draw,2026-06-14,0,0,0,0
CindySher_LE_26 · Enter draw,2026-06-14,0,0,0,0
GregoryCrewd_TL_26 · Sign-ups,2026-06-14,215473,187708,6760,1496.86
HankWillisT_LE_26 · Enter draw,2026-06-14,33880,29912,533,412.73
